16
819 886
589 408 662
594 12 -344
321 171 952
27 342 498
6 841 405
355 471 -133
408 419 -86
623 682 -655
812 176 -963
645 663 -773
490 583 289
181 602 804
267 349 620
544 386 797
471 318 -241
661 202 28
703 695 518
115 611 -673
290 131 -712
556 606 -478
614 309 372
618 479 -391
390 660 837
707 652 404
532 270 -928
759 342 934
77 393 294
556 449 834
403 513 -244
831 711 -4
532 258 935
188 589 185
758 320 727
711 800 358
204 181 -871
403 404 700
802 109 253
802 759 -192
772 345 -756
706 737 161
664 457 237
175 474 -30
274 698 -126
463 673 172
120 504 721
598 335 -592
501 819 494
734 106 615
266 403 771
176 449 -986
363 18 70
512 428 761
798 103 -917
721 639 -392
282 475 -322
626 237 -142
123 489 -901
265 97 923
584 263 174
558 573 -947
820 250 736
121 177 666
212 699 626
366 505 -587
3 169 -196
720 753 -882
361 522 832
240 7 932
233 150 986
304 292 814
770 460 -80
580 33 526
138 100 -345
96 471 -262
698 203 588
845 410 -909
824 144 -233
340 398 703
560 772 -428
371 354 -251
62 157 934
592 198 -935
465 825 -248
551 837 416
216 715 -604
718 155 928
472 113 228
97 613 -745
243 791 786
136 316 679
335 282 -867
200 338 -453
715 368 -263
15 722 62
736 52 -813
804 549 20
586 770 -138
718 356 247
129 113 -592
516 465 -950
432 212 398
640 83 -215
362 815 -871
731 683 -39
72 458 214
334 618 -831
285 108 543
399 250 -606
199 724 325
519 78 -899
527 464 -429
155 462 -831
757 244 -13
280 317 -396
731 617 -640
673 832 -505
205 452 -802
108 234 199
393 592 -363
462 508 -776
278 520 -728
629 129 687
499 810 652
838 351 -324
322 637 276
39 427 -88
584 30 399
717 238 489
243 468 -516
407 162 280
728 105 101
810 512 241
710 497 771
808 765 -52
814 87 -157
30 576 -435
226 351 566
745 712 -345
515 122 -333
448 719 193
217 426 -258
542 801 872
43 383 -364
564 834 -998
403 680 940
93 454 -749
833 34 186
575 670 -611
807 63 132
440 399 -590
107 199 274
586 669 -628
275 172 199
115 112 841
757 600 -135
750 382 -411
675 264 -624
18 667 -512
561 386 -445
783 37 -883
450 206 602
234 690 -156
510 620 -69
270 636 -778
402 441 -148
449 672 -403
653 29 383
722 395 595
364 320 -488
361 709 785
135 492 -725
718 250 47
149 455 657
667 425 181
592 156 162
251 594 -446
793 633 963
447 33 740
87 834 877
430 408 -221
35 331 855
56 17 -645
457 844 -792
236 360 -838
264 17 927
408 524 549
610 380 667
194 682 -301
701 733 865
570 362 927
149 645 -29
8 535 545
676 436 865
542 485 -998
591 74 -147
535 758 832
222 150 -853
215 385 -560
614 531 453
581 841 -679
521 267 862
767 149 849
753 367 918
644 679 -210
727 289 -392
278 741 -248
472 484 37
544 339 760
450 152 722
216 130 -897
717 106 151
608 833 594
423 776 410
101 574 -432
453 195 -770
836 677 -126
702 71 -492
571 148 291
274 273 -309
602 225 452
450 43 -285
360 196 77
557 816 -933
499 339 -931
355 20 -258
137 741 75
199 468 -898
470 724 -856
665 233 27
687 210 886
465 507 -240
114 149 388
698 692 84
803 98 513
102 535 -19
208 464 -376
328 11 935
90 506 -433
704 662 703
128 54 934
833 167 -852
363 556 -712
442 557 -837
31 762 945
307 817 -423
194 739 673
671 11 249
486 183 322
708 703 86
276 567 619
830 285 132
520 715 354
752 83 -596
537 403 -513
759 413 603
691 546 -629
100 243 -577
843 410 -379
562 602 125
565 531 656
628 91 -170
446 655 -61
135 344 362
46 481 -53
519 105 863
476 374 48
32 210 -223
695 508 95
449 762 -298
138 803 192
739 534 -520
317 626 -125
367 420 918
236 91 386
511 331 -749
759 524 -388
381 711 429
380 111 282
708 705 361
295 709 -196
505 520 -19
655 110 852
417 206 160
124 201 830
346 23 -730
644 407 358
639 329 620
431 512 522
690 29 772
382 413 762
828 358 -85
839 528 -644
616 653 -389
504 107 -361
413 163 506
227 421 707
378 301 -511
743 641 406
301 772 545
165 690 118
550 364 -619
472 371 -539
283 522 524
193 516 498
385 724 -396
725 684 -597
806 123 847
755 351 34
413 765 458
695 111 -534
83 730 911
267 736 -76
588 20 -988
739 527 -52
685 110 -250
800 690 334
409 298 710
321 327 -393
208 56 -651
262 591 -233
19 538 284
469 140 74
10 68 410
77 635 723
459 73 -303
50 487 980
296 809 187
159 229 208
106 402 -146
743 30 779
776 427 -155
28 25 -51
177 142 261
114 286 -738
655 355 -682
780 178 -835
683 421 -785
731 319 -130
185 274 745
412 572 -417
283 163 -91
272 557 941
39 462 -52
505 248 -120
698 188 -368
512 705 276
365 680 -603
115 531 343
545 107 -281
460 651 555
337 475 29
370 115 821
539 675 -327
318 314 -391
376 787 881
314 665 534
67 159 818
365 51 -464
38 449 -568
623 642 168
317 202 -137
315 101 472
262 150 129
429 530 596
316 556 153
399 2 -270
751 494 -31
217 183 -910
264 609 435
408 579 -808
153 186 270
141 87 -356
598 523 -83
163 830 583
245 616 737
708 108 114
508 688 888
632 653 -217
103 843 812
677 368 203
451 137 -442
152 25 199
803 457 255
28 654 838
570 583 -951
430 489 -790
826 15 319
226 133 932
713 702 301
494 601 828
60 621 -396
240 423 -779
250 223 -152
451 708 -86
592 690 -383
406 89 909
343 154 859
565 767 819
196 349 -575
2 638 -87
510 696 314
105 195 -375
328 470 -3
582 31 -871
713 100 -291
452 207 -256
819 700 716
510 187 986
472 15 386
500 619 -339
298 609 -162
541 22 -452
512 201 854
698 335 -938
197 208 -337
664 293 -406
110 17 426
463 519 103
86 271 921
316 337 465
198 577 952
441 418 -807
476 611 485
293 527 98
196 796 751
517 529 -358
370 11 44
50 486 -749
18 523 975
355 40 -828
326 261 -856
371 802 -755
256 843 342
580 49 -999
148 126 67
533 370 -535
257 153 601
629 346 -9
808 475 -676
742 733 323
507 329 472
544 169 -343
281 308 970
398 179 707
668 48 177
157 700 -493
691 668 742
194 80 -531
133 70 343
416 102 385
730 633 448
122 438 272
125 494 246
91 348 -630
103 278 -719
799 176 -10
584 52 129
31 318 581
613 32 -520
631 493 -29
279 195 222
509 519 845
574 49 996
534 471 943
624 115 -987
652 684 719
743 407 -702
740 685 289
55 567 745
235 595 -9
785 67 737
202 235 721
439 121 407
708 521 942
483 468 772
829 731 812
767 533 -573
800 590 -970
776 404 896
261 682 -767
295 813 603
509 369 442
66 830 611
227 298 -702
548 72 782
196 528 234
406 751 307
414 376 -409
768 295 50
334 664 -22
334 246 25
779 430 982
218 471 132
250 276 -404
117 241 856
720 558 -206
490 12 620
320 461 660
733 118 -379
529 669 250
54 714 722
80 487 990
259 159 744
117 93 -118
4 618 -445
154 353 -421
152 803 594
204 176 457
138 411 171
783 791 132
672 297 -639
722 789 -752
148 576 -67
793 504 -475
209 88 -268
234 219 441
555 793 -820
791 558 899
754 474 165
10 338 -681
97 229 879
499 823 -532
259 629 -269
40 591 -583
685 154 -943
454 281 718
744 139 -992
256 223 813
197 636 -118
330 755 -822
807 662 -593
665 434 -157
635 556 357
818 386 -867
301 247 941
114 466 437
186 386 -729
414 676 655
369 541 -108
470 754 -191
619 801 -966
787 513 -677
373 18 157
588 681 -876
611 762 -593
150 462 325
325 844 -644
761 515 994
362 42 742
677 431 -377
152 785 641
58 642 -777
475 605 -65
228 282 -370
600 792 -435
113 176 85
39 298 -384
489 644 -833
623 575 -201
474 299 902
565 52 -726
620 346 -408
689 555 461
259 484 51
103 36 -773
378 309 -568
110 133 -201
201 485 -310
474 75 -729
493 383 685
293 802 -803
671 646 338
573 570 -838
230 518 913
384 654 -940
295 180 -887
163 21 827
140 141 -728
716 459 -490
206 621 -781
486 831 -524
57 673 -129
829 302 85
281 727 -589
36 151 819
378 559 498
267 805 -557
784 373 -217
315 223 807
165 836 402
587 503 355
290 735 588
221 471 157
267 316 -731
779 336 -912
454 614 -602
603 435 -531
680 690 -349
262 28 -4
748 506 354
595 640 -436
339 500 183
40 618 643
714 11 52
217 734 -761
631 633 -642
324 677 171
815 915
808 366 477
521 770 300
356 648 200
252 7 992
200 622 -836
363 777 -681
559 178 633
744 431 -616
501 755 -541
96 463 -856
511 687 442
353 759 -959
411 639 -988
387 333 -173
792 144 368
731 454 -502
469 811 -688
791 758 872
13 385 -835
378 760 -726
104 371 615
98 763 -344
45 274 550
520 730 168
549 645 -29
802 363 148
786 597 781
798 741 643
754 635 -857
576 261 733
717 379 -485
765 397 229
270 726 838
259 248 607
341 490 -624
452 573 858
749 715 833
523 165 -357
586 758 -117
788 573 211
743 722 -468
444 699 -273
463 339 -315
386 397 85
70 800 -953
90 649 3
519 590 -864
546 176 -897
737 250 -875
480 255 -27
680 382 -190
716 553 -558
569 481 -36
560 771 974
675 258 -304
724 575 -732
239 596 559
619 479 31
392 23 -584
225 524 -949
261 661 -718
189 468 360
727 434 670
106 729 850
803 690 -623
431 75 204
753 334 553
418 340 155
296 750 100
253 622 240
290 458 -554
752 296 -980
723 446 495
640 589 -805
75 44 -958
766 294 -298
541 572 -896
337 531 491
371 57 960
586 582 970
188 598 193
782 234 -411
48 748 682
306 440 -48
667 36 591
577 459 -562
493 438 -308
659 155 779
40 205 -363
354 137 422
490 116 430
427 64 -67
344 300 226
169 82 -696
574 720 696
160 499 -972
466 620 96
258 421 -510
445 291 -716
800 713 -339
665 247 -223
64 287 20
674 469 -65
360 106 485
741 589 568
534 188 365
183 269 912
284 620 121
569 341 360
292 566 663
758 666 849
577 408 115
629 100 -264
361 268 -625
649 634 -859
291 18 -683
111 228 46
390 510 -880
697 491 301
513 767 -814
163 511 341
640 303 521
268 290 864
323 478 -38
275 258 -865
751 674 -232
624 677 464
147 114 529
212 109 -654
424 715 -47
686 226 242
558 692 -456
573 421 -403
687 432 879
768 150 -236
431 438 -374
744 684 -44
533 227 229
403 701 345
802 674 -462
166 486 390
556 369 -448
389 537 -452
706 526 919
751 716 83
366 357 307
488 272 232
44 639 -185
456 191 566
257 715 -318
499 343 -756
799 179 834
75 361 -824
696 322 228
435 582 -169
515 110 -561
370 288 -711
159 291 -89
507 609 219
471 808 503
638 779 -935
328 29 564
19 366 1
99 342 -736
308 778 592
134 399 -287
678 144 -924
269 14 671
804 138 -892
688 185 885
406 740 -564
264 645 -529
91 117 -165
495 740 759
109 51 -767
76 44 46
705 427 -688
36 182 680
619 314 -293
482 277 989
368 54 -205
775 283 977
151 192 -291
548 38 -821
198 236 -668
161 143 107
476 346 682
49 221 -237
75 641 -230
169 66 -812
364 214 -55
183 720 -309
725 684 964
396 287 -642
261 653 152
788 250 -718
182 549 -173
360 767 -605
763 259 142
250 722 860
307 56 569
522 221 -720
375 282 583
414 650 392
690 201 -229
639 496 -928
467 87 92
141 505 674
706 166 397
696 728 -419
579 208 322
713 338 -75
91 170 275
385 311 -301
505 666 67
209 172 790
257 107 -152
2 391 70
777 46 -39
25 481 714
457 187 -597
413 230 258
702 545 688
77 53 153
274 205 -80
241 183 -340
608 812 -938
792 805 -134
421 714 259
683 784 830
790 435 -4
458 78 -756
426 134 -474
169 397 -822
219 513 836
279 639 -648
326 190 -183
6 702 768
217 260 -741
79 438 870
472 92 112
606 70 906
804 212 566
396 439 -707
445 548 -785
814 6 0
774 722 925
216 49 -674
628 787 254
758 195 -781
608 282 355
467 607 -780
706 656 413
447 410 -847
23 686 396
364 570 879
257 354 -567
771 336 -369
222 630 -450
157 400 821
74 473 830
380 91 730
165 307 896
436 685 -590
775 131 336
346 251 -118
125 524 847
386 705 -228
505 779 974
188 74 133
279 768 -574
488 208 -244
671 140 338
402 780 478
26 376 -204
465 789 -922
82 162 -297
355 228 279
128 126 740
261 505 789
416 658 -44
167 365 541
659 790 479
707 728 552
412 634 42
438 116 -412
765 55 285
579 284 835
702 32 464
328 632 -244
295 762 -412
717 338 -213
701 505 -197
165 133 587
246 701 568
173 609 354
751 404 582
401 591 -448
768 516 -540
464 190 -917
216 289 876
10 110 747
379 637 -480
438 659 -238
243 28 -51
534 424 -478
506 51 -695
443 432 -65
243 332 -113
238 277 350
522 376 -517
602 81 -869
750 203 -959
702 407 -700
9 289 614
50 594 663
634 798 -597
761 60 -106
673 471 29
363 388 -415
564 494 -85
416 212 -318
474 812 311
34 244 -451
672 207 645
377 324 -137
377 114 -152
91 401 -45
407 438 500
148 23 801
289 54 -554
22 567 157
46 680 -954
484 98 -645
98 132 -894
312 106 144
764 292 960
779 52 274
523 732 -54
634 155 -108
210 76 -268
53 149 -687
108 496 709
584 112 547
697 334 -481
751 585 -991
713 359 402
413 277 521
341 406 4
94 682 -196
342 604 -330
79 651 188
764 628 -833
245 387 398
253 417 649
598 46 376
30 790 -719
40 386 -929
352 169 613
582 704 -982
268 618 63
600 28 -445
760 310 211
549 404 630
202 479 -342
340 112 393
456 398 -367
75 757 552
25 199 -4
460 19 824
714 647 -195
108 615 -130
530 706 94
6 110 609
601 555 272
488 417 -194
28 772 635
528 775 472
665 704 716
519 382 -490
230 417 -995
531 396 832
604 798 978
319 415 -319
85 281 -642
224 375 -59
388 23 592
692 46 -532
734 488 -304
154 377 -995
244 49 -992
291 692 25
302 588 628
514 44 799
152 377 -716
440 77 303
722 71 425
180 265 -447
778 689 706
458 506 430
218 460 242
360 399 265
333 256 955
64 202 349
209 462 -787
372 83 508
52 507 -993
501 414 215
178 435 -89
557 555 772
659 372 -875
255 634 944
445 578 -615
329 249 -776
564 7 239
426 54 -787
404 237 -65
44 567 684
163 17 -761
204 684 -704
185 105 271
495 248 513
103 749 -220
27 429 250
465 424 -386
742 96 853
580 50 -716
58 175 862
565 195 646
578 786 -494
528 573 -415
521 315 411
748 811 -26
525 633 674
286 184 -155
548 630 -965
306 175 183
140 411 -382
180 38 -813
267 21 -510
397 235 819
383 718 533
804 459 98
740 681 -113
377 404 -772
362 467 674
645 72 -392
189 83 -48
657 415 673
83 183 204
508 206 -225
645 741 -739
71 201 -144
731 744 -824
735 637 216
285 699 -802
686 509 27
476 76 718
425 625 -898
666 415 -106
528 298 916
584 320 182
449 608 -91
694 443 845
47 330 778
677 9 124
112 199 -92
711 154 -7
136 71 -933
484 388 -250
111 373 -589
512 597 342
802 453 -46
421 562 939
195 332 -760
417 129 -446
166 79 822
339 189 -91
157 20 -170
604 195 333
575 662 -429
550 215 -671
557 627 738
748 258 -333
349 462 -59
195 610 851
485 42 132
410 334 -927
504 556 -618
766 307 -566
22 505 -427
400 626 55
568 634 12
261 564 142
427 13 592
802 812 734
802 221 260
338 543 365
510 648 701
755 562 -535
386 104 -692
113 637 -263
399 543 912
447 476 -535
653 308 896
324 453 255
358 32 434
400 486 996
248 568 336
141 287 97
19 578 673
439 702 -824
539 355 -140
80 377 136
20 339 297
395 749 46
241 126 -641
267 23 794
154 587 834
505 387 -501
264 337 -629
455 142 -136
373 664 -114
240 460 716
706 420 -767
118 181 -859
232 758 946
242 86 779
229 646 172
366 119 94
166 506 -281
448 133 611
696 262 -221
50 354 332
517 541 -173
611 780 -684
238 621 293
131 481 -864
325 382 293
714 325 206
13 98 586
617 275 -628
508 131 552
415 276 -917
187 477 387
723 702 -615
432 507 633
215 557 -727
630 75 -421
11 136 -848
746 103 71
815 504 457
122 775 563
518 221 830
475 75 -541
331 299 -512
680 92 -564
360 207 -238
279 147 926
565 46 658
328 591 -269
605 407 -418
780 734 150
82 468 533
102 239 423
635 534 -346
324 374 380
121 810 -349
602 265 932
231 577 -53
76 597 267
392 393 -972
75 461 -20
66 157 -668
115 498 489
216 288 -11
375 188 -681
467 638 305
265 600 362
144 280 523
74 612 -447
160 669 -434
345 33 618
557 6 -242
805 159 -886
407 143 435
617 395 21
320 317 -364
180 744 668
792 35 326
132 801 199
197 658 348
545 144 839
366 452 -402
663 681 -625
251 739 -886
570 245 109
343 62 484
21 697 -187
545 684 98
7 699 663
686 335 -766
634 349 -666
420 532 556
332 124 679
99 346 -372
550 640 283
579 537 253
94 792 153
611 337 929
359 1 -610
544 208 902
491 449 -224
452 239 -494
56 648 -40
109 622 -332
98 688 -172
124 797 -816
290 727 -785
520 397 377
364 137 167
213 40 854
416 243 -875
545 593 543
467 790 91
801 155 -832
465 530 -47
163 414 638
288 469 635
654 73 678
801 507 -882
739 41 -602
607 433 -565
728 579 -323
688 376 726
347 542 854
600 475 902
436 119 760
369 300 -105
622 127 -653
167 725 588
679 306 -688
380 363 458
82 14 44
220 279 -187
368 443 980
297 137 948
224 385 -468
211 197 -214
352 112 32
410 799 854
645 216 -501
283 195 794
462 232 -605
667 678 829
639 25 475
322 45 649
29 711 -323
40 24 -551
203 124 -171
201 71 -277
798 433 939
774 491 304
694 572 -798
805 53 -956
296 543 289
156 754 869
202 775 -275
779 574 -494
449 673 373
483 496 -912
737 418 -993
427 281 -283
580 204 799
44 709 659
331 323 599
281 726 721
429 53 949
374 1 -647
586 258 805
591 371 -627
560 733 -149
777 780 -392
194 505 411
652 647 -168
239 393 539
104 220 556
564 380 617
65 355 -419
457 446 -430
693 70 411
511 594 -834
488 114 -859
751 715 854
513 667 -67
433 307 750
780 527 824
506 492 710
368 793 -835
358 521 614
143 235 710
16 382 647
414 748 932
586 196 694
65 150 -496
650 64 598
642 252 -772
522 425 904
376 609 40
360 724 359
635 701 -184
756 805 -823
175 382 20
152 746 803
203 468 -162
790 368 -278
183 240 -326
69 451 -313
492 259 -429
545 238 614
102 382 292
698 416 609
119 657 536
712 657 1000
506 444 710
199 151 -563
561 355 748
393 504 -680
566 751 676
10 61 -273
114 408 -451
66 764 -834
52 752 -825
380 607 -135
797 258 -459
86 501 430
671 233 -948
382 622 485
576 654 -919
408 558 -260
715 222 334
797 96 -918
471 687 858
744 4 -621
419 118 -367
783 217 116
195 259 716
320 161 -54
373 766 -95
784 487 -768
698 42 350
644 179 976
416 774 -480
528 19 112
356 256 374
422 553 -293
619 773 120
665 811 410
93 104 228
380 515 -873
463 426 877
474 665 367
28 772 49
775 679 763
623 750 -60
182 271 216
691 114 590
427 808 273
624 614 -965
263 519 526
639 272 -58
708 669 143
174 140 68
357 158 697
149 429 342
50 677 -642
281 555 -420
309 7 205
189 138 877
64 344 -488
600 732 -418
127 520 416
149 647 854
539 196 -378
301 39 -938
378 757 -963
65 705 -341
145 727 -898
189 359 619
106 805 150
657 510 623
621 76 -119
359 408 -554
86 387 -705
349 296 168
303 558 697
434 78 -27
453 228 573
610 375 172
470 62 -546
446 591 -347
638 652 488
260 20 636
671 58 -897
813 296 766
315 248 848
74 682 -800
160 201 -489
2 443 858
739 451 -716
614 173 -123
519 609 -879
134 437 -913
500 694 146
797 663 -751
685 248 -453
277 705 358
471 575 449
439 382 231
83 715 -507
171 326 -81
675 405 818
386 105 -647
372 224 811
413 54 842
310 450 654
369 159 -556
733 412 924
121 449 68
587 513 -22
131 785 -750
697 240 880
267 249 -491
515 112 -226
687 481 555
462 97 349
594 747 -382
281 642 -147
750 180 -665
276 207 -349
630 72 -42
359 384 -508
774 616 -585
612 277 -707
806 358 -474
369 758 -690
241 536 -869
371 419 -26
466 510 -543
785 424 935
360 186 69
474 119 -273
309 438 -858
495 344 -638
218 198 630
167 93 607
295 288 139
111 408 -910
715 467 -733
323 584 606
68 96 558
21 245 221
378 26 -813
625 704 -856
515 56 -710
204 341 -984
573 757 -484
725 266 230
477 313 982
182 488 -356
475 325 639
325 690 751
59 8 272
323 309 107
784 542 -287
555 411 -237
540 536 723
148 412 320
380 512 -491
232 321 840
506 502 -919
88 629 57
109 666 934
119 355 468
447 674 360
8 662 240
672 801 -604
780 61 163
319 671 -744
668 293 -159
370 699 -899
769 625 -129
412 5 -272
513 460 681
252 451 398
328 791 577
776 623 779
680 247 -854
110 800 -240
478 234 538
92 483 427
174 794 933
235 659 -631
165 549 870
252 386 766
247 475 -467
60 813 624
312 722 -923
236 619 -261
99 214 33
99 209 -959
364 311 159
193 73 59
175 20 6
433 217 -916
