18
898 1862
387 685 588
373 319 171
363 277 557
90 216 640
147 85 394
563 271 718
348 655 623
320 770 803
324 393 285
652 539 242
372 795 942
107 101 929
592 589 613
113 151 404
692 630 725
634 313 713
450 238 166
474 737 83
231 137 777
121 320 883
379 334 814
443 694 358
144 718 667
440 72 923
497 17 480
473 534 469
723 65 921
198 578 106
490 97 545
389 291 592
765 369 939
727 317 6
570 666 12
68 287 32
583 768 667
543 510 454
35 433 103
446 732 856
181 683 890
767 550 608
520 503 634
376 173 493
751 292 280
590 45 809
115 307 592
383 35 408
777 160 640
216 395 458
10 443 553
361 44 557
655 687 648
736 397 496
639 743 264
220 739 891
481 316 661
501 795 437
356 193 86
515 807 480
62 631 807
559 421 928
82 664 275
229 101 789
178 755 471
315 192 680
361 153 199
38 128 586
32 758 539
13 547 943
613 616 469
672 537 444
629 201 156
139 436 894
320 580 394
267 508 93
216 553 632
184 518 315
764 413 5
732 599 139
423 805 158
560 735 222
508 349 429
595 104 735
549 381 956
513 104 266
39 595 594
254 180 435
345 29 975
276 709 265
116 215 215
684 709 555
42 576 773
415 780 272
742 359 298
23 412 570
9 585 319
261 194 671
483 396 930
457 659 718
166 347 849
275 637 337
424 111 568
287 459 832
414 110 706
5 471 837
88 213 447
431 171 329
269 417 247
219 641 325
245 94 204
21 217 899
764 249 897
735 136 998
186 282 563
119 547 197
359 292 497
626 304 570
525 752 101
713 605 916
567 178 576
682 193 839
781 477 147
767 707 924
726 83 370
225 299 112
574 82 362
719 101 526
182 766 76
166 476 446
494 575 715
195 104 510
759 782 425
584 122 476
585 418 641
171 128 935
515 404 352
673 619 490
801 216 992
173 722 325
406 770 481
241 103 322
162 555 922
13 35 878
325 266 52
743 713 570
475 340 380
359 774 710
584 761 362
95 590 428
127 499 648
638 721 171
406 327 514
731 551 1
618 727 303
24 488 325
782 260 28
75 611 94
477 744 604
39 775 951
18 270 519
155 205 137
738 613 299
71 491 26
177 160 574
581 338 197
682 212 692
369 192 832
674 475 583
53 412 624
792 331 26
797 739 957
396 213 332
714 324 180
328 339 574
670 179 627
341 532 842
352 49 517
54 35 729
543 730 303
147 198 516
162 504 50
622 377 246
743 278 163
475 717 148
546 537 590
173 267 619
255 587 850
16 422 93
226 771 962
479 133 392
303 775 660
407 257 890
674 144 970
37 577 411
790 474 535
430 339 895
403 200 771
95 608 45
572 3 233
375 618 247
586 472 479
518 253 373
430 749 260
61 63 110
709 282 42
69 373 604
37 257 620
735 127 238
806 635 771
400 121 768
752 373 649
291 214 972
53 195 725
544 403 215
499 639 335
700 589 471
267 179 263
735 114 698
532 223 871
543 698 83
778 576 983
248 258 525
773 786 428
684 779 786
394 231 939
65 213 855
665 220 867
147 98 118
560 357 411
765 778 465
599 353 532
232 618 912
255 605 411
531 738 337
186 658 729
568 485 636
674 154 393
348 88 642
51 539 400
268 97 702
524 234 172
388 402 879
728 623 193
136 5 376
276 11 109
199 725 142
604 403 675
781 122 733
387 265 103
264 791 272
201 465 441
501 685 457
28 679 538
551 255 109
114 694 918
201 85 458
195 284 673
234 805 1000
536 628 246
27 296 797
119 531 388
718 111 225
403 359 855
281 681 798
49 557 624
115 162 301
469 646 340
29 655 244
292 552 34
313 314 543
536 217 547
468 530 749
321 307 562
307 481 931
752 626 360
476 602 417
714 391 407
271 696 774
67 143 48
606 778 306
506 555 624
349 46 979
419 123 742
761 304 730
371 496 982
440 734 157
425 141 694
143 546 932
642 595 9
792 370 989
373 766 565
512 519 107
554 415 134
732 522 416
580 585 559
642 96 743
419 283 785
497 274 586
225 614 203
645 499 515
40 92 78
229 572 343
267 258 433
716 328 350
749 715 730
763 484 428
312 689 350
292 203 494
516 776 261
184 590 5
392 499 815
723 24 810
262 581 717
33 341 860
46 574 387
332 767 348
517 400 381
800 373 480
774 653 244
445 92 734
608 373 134
785 223 967
702 328 119
197 351 779
64 797 521
527 239 476
802 428 293
797 666 999
782 441 987
336 371 293
630 441 912
388 654 809
369 298 194
666 247 944
273 699 904
56 165 170
429 326 260
205 49 916
407 200 980
444 762 625
299 499 675
388 720 620
607 238 892
406 572 869
254 116 116
89 145 177
456 797 393
368 217 243
470 650 519
801 140 768
655 535 448
533 78 531
234 277 774
433 176 196
96 34 981
6 269 544
92 523 757
680 290 381
581 168 438
350 408 809
281 462 425
591 449 517
717 101 249
23 404 322
606 550 290
414 362 851
362 710 399
265 293 73
461 332 536
644 10 896
15 543 397
196 53 332
746 610 364
171 176 415
740 752 133
676 207 597
288 236 133
348 415 140
63 259 484
223 732 800
24 710 972
407 213 624
139 338 585
586 532 467
183 182 371
309 97 517
467 418 36
462 414 368
581 416 373
85 737 95
429 36 840
435 27 603
435 629 29
217 193 957
407 428 737
511 280 170
697 241 154
445 42 486
18 497 597
269 161 870
263 396 706
392 685 171
642 207 870
442 100 380
203 61 232
55 419 152
228 689 300
567 365 617
594 650 183
439 312 300
448 587 269
213 251 454
743 56 560
270 624 379
754 79 32
294 387 646
194 762 50
456 725 625
800 335 372
517 602 628
681 337 309
229 68 574
238 775 342
328 280 174
457 518 49
280 647 50
452 767 777
6 780 100
173 75 261
460 524 719
686 787 945
377 216 231
37 373 749
745 354 193
352 567 641
715 773 414
383 785 994
327 272 579
368 498 111
356 341 285
540 346 636
354 411 616
618 27 269
122 746 845
360 138 649
255 776 240
163 276 214
385 384 733
433 192 675
307 490 960
500 634 5
805 347 32
554 81 735
228 479 20
643 240 369
253 185 910
397 671 539
773 96 195
197 58 510
594 553 129
755 377 452
432 480 591
423 782 733
213 251 550
387 495 73
163 711 101
205 382 999
292 520 216
510 254 230
483 68 149
264 411 172
370 665 481
426 362 312
668 652 370
118 82 576
504 104 628
37 196 122
129 389 924
357 307 11
331 667 534
48 35 137
327 491 332
765 182 315
599 349 917
101 103 336
699 637 360
424 69 582
243 94 827
145 351 140
229 551 805
205 408 248
739 272 437
477 787 36
150 754 993
671 205 627
720 40 948
515 203 183
712 447 933
291 657 870
41 426 304
1 79 938
152 500 851
169 329 115
467 501 933
622 151 15
362 202 594
797 361 889
664 37 207
33 635 218
523 66 97
485 519 429
573 772 362
513 739 660
804 237 830
655 59 926
486 669 156
724 365 160
85 456 888
9 671 774
116 574 769
318 801 980
782 536 352
594 544 739
455 149 302
173 397 326
187 356 803
281 198 930
668 276 362
29 482 622
321 498 201
597 698 557
642 753 627
207 534 278
269 425 593
451 563 670
801 286 393
91 239 463
50 452 998
297 706 401
429 474 262
722 132 36
624 87 741
500 175 574
682 270 929
574 524 147
620 342 648
273 328 349
115 726 317
762 94 144
510 700 403
475 686 915
738 155 279
387 138 772
29 62 888
462 108 287
509 498 299
65 599 771
476 352 192
216 301 558
41 460 110
707 245 918
615 558 465
589 672 695
366 786 257
63 583 532
161 725 942
557 590 31
409 536 924
548 80 474
447 191 441
515 235 108
180 343 420
26 477 98
404 42 331
753 549 182
547 349 841
694 21 761
801 282 984
40 93 147
443 588 681
523 104 274
594 585 938
449 165 446
3 413 755
311 755 878
26 591 693
465 524 439
567 249 557
402 606 636
284 206 791
314 585 25
255 413 681
599 467 988
503 229 63
319 740 502
775 408 528
634 492 912
41 490 372
391 447 176
108 747 737
474 98 425
497 776 874
113 689 532
604 381 4
473 585 688
772 14 21
538 218 128
735 648 618
211 598 682
198 662 978
476 221 453
673 76 112
13 540 145
256 329 656
58 53 90
119 240 674
312 540 42
305 139 437
743 621 545
418 767 419
90 337 820
106 46 71
327 498 898
553 558 71
79 51 540
451 648 559
664 301 113
251 709 955
205 769 908
21 563 375
219 396 365
146 627 780
386 340 472
623 342 682
68 614 623
444 197 349
798 154 75
348 469 999
758 631 792
317 781 355
482 153 997
575 456 83
556 98 608
642 389 634
383 549 931
406 569 401
178 289 495
164 682 270
280 703 479
111 134 393
361 614 164
334 796 926
243 624 632
673 487 134
724 633 186
293 443 864
796 388 869
546 501 463
622 302 500
537 456 699
175 127 130
415 194 980
716 675 546
507 634 358
244 302 636
129 484 383
505 357 264
701 69 466
361 115 502
696 212 145
51 501 746
262 637 897
454 402 50
524 497 15
614 258 392
496 588 727
19 101 229
543 656 238
209 227 438
278 714 230
472 804 403
779 383 557
122 792 242
135 581 36
619 202 994
583 102 438
146 525 451
295 605 425
37 3 606
35 422 449
63 414 879
700 375 632
626 643 549
104 181 465
216 600 255
16 215 824
45 317 904
427 301 252
248 691 454
239 150 304
564 285 40
176 647 637
165 314 741
642 543 675
23 15 32
26 746 132
547 510 699
551 674 278
297 529 434
432 267 944
164 698 755
654 428 119
193 454 474
755 487 712
243 327 161
359 263 930
586 590 958
678 572 711
149 376 217
422 435 25
260 18 257
563 96 123
164 676 486
285 263 706
719 612 70
375 275 297
90 684 706
247 796 84
158 538 327
9 518 355
492 175 460
497 673 458
102 725 915
2 734 255
492 629 588
210 93 203
396 448 820
350 487 233
563 381 792
632 543 580
356 351 923
687 586 433
181 351 670
623 474 59
575 342 854
136 484 77
588 770 616
360 142 400
493 511 255
745 396 799
400 696 956
8 508 269
624 216 957
482 29 601
278 122 569
351 645 994
154 325 390
685 754 809
193 473 489
199 393 956
642 276 388
662 16 841
752 629 442
778 110 593
373 119 347
418 635 947
613 57 696
359 310 137
367 475 130
38 239 501
550 671 838
549 57 152
526 545 440
701 282 869
516 362 661
348 324 188
726 467 369
380 9 732
689 230 535
138 454 464
378 752 848
779 95 886
773 397 225
223 776 339
115 126 256
755 756 268
58 76 429
478 716 486
80 682 66
261 91 298
351 364 577
299 220 291
739 507 55
564 239 511
464 46 239
578 633 583
45 92 649
725 545 23
119 610 583
163 285 946
467 312 421
244 343 642
72 198 978
259 437 729
129 453 210
345 397 694
490 167 926
253 320 523
771 567 354
538 356 496
464 719 637
78 660 903
574 598 993
715 665 113
486 626 34
602 150 706
530 543 994
372 327 572
216 635 918
446 14 961
258 749 371
167 356 400
197 685 368
144 69 769
56 526 463
156 598 137
13 1 835
582 359 818
560 683 632
369 793 746
152 487 447
530 462 16
9 526 145
269 249 766
636 155 257
721 307 673
394 767 796
22 173 275
134 517 438
593 9 359
280 324 529
554 32 603
322 173 39
336 512 388
387 626 72
431 630 51
767 155 505
773 523 974
629 785 537
478 277 354
493 392 63
639 400 240
368 273 885
223 807 19
402 733 763
109 516 529
432 150 215
191 156 868
307 23 246
355 607 338
323 110 296
165 565 748
776 741 547
474 173 337
447 442 473
205 221 783
205 116 96
798 63 397
522 563 605
499 512 900
772 746 62
494 248 995
684 781 111
481 568 804
286 72 806
320 683 231
504 490 26
242 142 612
570 210 689
527 184 365
118 434 517
179 202 86
315 328 537
101 410 540
106 722 815
73 107 564
51 710 174
110 617 263
243 729 581
72 773 186
541 758 823
777 232 679
770 44 698
378 441 343
439 64 159
205 4 725
328 313 476
571 719 455
182 662 770
400 9 14
580 466 553
344 763 677
768 593 78
490 57 35
83 115 834
55 122 961
25 319 669
520 189 139
73 637 124
424 245 667
177 230 888
169 464 715
718 438 403
223 456 915
446 236 603
33 453 975
492 349 304
514 396 262
117 578 913
215 49 192
359 20 522
7 680 483
98 754 913
345 562 273
294 268 104
256 396 762
321 523 142
376 28 658
629 548 162
648 729 326
347 793 710
376 246 211
609 562 77
109 146 271
73 805 611
643 699 926
772 221 205
630 360 106
297 455 23
136 713 944
69 743 201
403 353 459
668 479 461
649 445 366
578 393 380
695 715 634
660 476 485
497 417 656
476 234 960
317 764 481
375 315 372
35 761 232
522 170 454
611 324 854
608 588 701
285 694 973
103 249 719
571 217 368
807 325 581
242 12 163
282 496 393
56 54 884
7 59 700
74 372 401
399 372 289
619 21 998
286 320 586
151 641 718
364 199 230
294 425 993
65 247 811
353 182 140
348 552 736
532 764 109
674 638 510
705 59 432
457 743 94
220 392 881
248 534 412
688 165 476
770 194 56
375 627 663
414 663 60
763 716 322
405 348 707
84 303 134
181 367 452
600 783 721
89 504 492
184 136 962
682 155 831
396 164 861
776 529 495
700 271 841
310 216 260
30 101 602
308 46 618
529 592 244
135 777 804
239 355 446
310 787 246
703 306 35
691 440 128
455 583 114
421 466 669
566 594 775
76 48 38
382 59 115
98 727 74
760 263 719
476 122 16
646 708 718
203 45 409
755 602 412
117 710 162
581 189 572
221 614 698
423 208 340
713 732 905
99 354 606
56 797 135
739 620 203
85 717 757
346 187 349
374 728 524
585 93 57
649 462 23
630 754 309
204 217 701
708 64 290
601 722 550
441 466 285
407 293 813
23 671 425
623 527 358
710 167 332
606 785 577
782 176 14
620 214 137
237 372 893
64 713 740
660 273 366
952 1943
161 548 284
421 380 899
688 775 329
14 321 798
208 864 516
860 277 914
649 432 704
27 895 108
294 199 575
181 751 778
261 12 570
466 836 293
419 3 59
108 272 306
31 819 112
31 373 83
875 313 897
840 122 790
907 943 636
927 669 656
377 564 568
617 209 416
400 250 743
615 308 533
342 735 368
91 860 346
624 736 174
945 792 78
772 386 3
294 468 297
559 778 89
769 588 446
97 601 353
668 393 675
905 567 182
719 347 966
451 80 718
485 420 545
607 721 258
405 777 853
52 230 270
164 450 787
537 390 816
674 797 967
904 323 542
370 376 467
693 7 589
667 748 202
248 700 49
495 845 673
456 23 996
260 902 214
158 341 650
699 519 183
357 583 68
607 337 195
486 638 969
702 730 321
329 264 846
217 265 48
36 280 373
841 744 495
95 243 873
346 26 544
482 851 949
261 664 633
760 825 119
554 214 322
871 10 253
547 312 662
567 920 856
256 429 542
401 141 874
514 738 541
281 886 240
418 1 588
420 674 738
933 602 720
241 167 99
233 458 926
507 900 764
944 298 538
766 11 666
349 166 797
77 899 759
279 695 881
553 225 302
494 358 398
267 14 557
399 210 609
598 145 916
424 751 731
869 920 50
25 182 989
383 520 346
8 833 434
669 293 110
105 791 893
311 770 578
16 882 993
843 801 801
768 388 687
339 252 117
60 249 67
124 183 468
215 473 86
279 670 897
866 584 970
134 875 269
99 835 691
717 504 385
348 949 866
917 396 99
662 895 763
523 483 640
619 14 643
569 69 557
669 290 755
715 676 842
294 306 199
276 837 375
374 928 262
944 82 720
864 323 418
356 519 845
702 892 137
775 15 660
750 478 200
407 99 842
164 502 219
244 605 327
104 620 439
824 788 205
316 701 815
849 350 114
501 660 731
305 679 842
317 797 71
709 289 145
935 321 213
12 591 939
848 287 952
942 700 103
415 422 762
186 611 653
830 368 490
887 47 601
220 60 39
772 952 143
66 689 834
431 613 501
938 693 676
556 425 841
87 523 578
397 514 743
566 769 726
388 215 740
903 794 694
586 326 628
599 119 711
362 767 605
696 94 939
686 228 428
295 11 698
101 790 133
408 846 49
163 283 389
278 545 329
383 740 143
555 655 930
256 98 821
400 802 490
923 254 459
401 196 360
284 523 939
443 296 201
333 249 978
36 60 2
256 401 823
162 370 322
368 126 123
15 425 784
203 812 665
482 51 374
834 617 603
587 203 257
532 833 483
366 775 583
951 332 148
538 551 977
20 283 826
692 688 772
155 791 179
454 594 546
40 259 840
182 421 401
432 59 656
91 868 450
60 822 28
425 790 334
549 931 754
39 238 106
34 763 699
66 284 12
871 27 455
579 882 645
690 386 133
809 208 349
102 115 925
22 402 665
568 722 891
548 95 87
119 301 623
348 701 951
722 851 754
656 198 217
323 859 242
301 261 953
382 693 817
838 491 812
368 390 549
427 769 391
254 719 767
629 92 581
114 4 980
287 333 499
261 348 440
313 181 724
203 890 118
689 904 345
424 804 522
170 491 108
755 667 611
941 609 454
128 288 539
947 720 575
285 915 560
70 576 67
326 918 501
674 908 437
710 375 883
284 464 411
91 611 158
930 19 761
80 366 198
188 176 378
92 857 825
49 476 620
88 884 949
281 631 819
482 128 431
127 598 869
255 236 408
791 543 575
124 608 248
67 883 779
41 473 40
263 321 20
387 548 466
154 499 909
68 590 643
316 107 592
431 366 718
471 696 308
326 475 709
749 824 260
312 699 330
950 32 951
109 379 409
575 321 876
438 203 242
541 676 836
198 478 511
919 189 562
758 677 677
884 643 914
74 4 925
672 145 899
407 217 442
692 254 889
757 781 726
123 396 426
730 920 888
844 806 461
452 134 399
448 37 310
414 139 487
21 555 925
825 650 673
254 563 896
575 876 279
885 821 820
338 866 966
643 229 957
458 8 222
443 372 88
536 329 296
661 646 860
935 628 528
728 774 35
500 817 150
659 605 706
233 466 428
652 528 431
741 818 298
3 644 369
169 40 450
745 934 722
591 282 871
487 37 553
409 540 349
509 439 633
586 260 315
446 893 239
196 242 750
197 497 687
463 439 927
522 735 605
892 801 224
763 504 78
847 560 986
146 492 458
52 424 770
73 47 478
250 511 517
390 55 408
895 710 945
286 368 612
346 35 854
585 807 495
500 648 612
555 262 170
545 670 889
57 904 176
180 197 758
341 73 287
356 324 732
777 101 410
392 590 926
406 228 754
278 878 728
460 504 662
574 828 378
88 191 496
303 74 324
174 918 818
641 418 643
297 871 497
600 94 493
293 25 883
266 897 67
291 578 762
460 621 102
349 371 384
928 170 680
941 457 953
641 703 975
348 28 366
673 52 523
447 747 369
265 827 981
279 127 686
803 305 757
15 121 570
891 15 842
445 578 417
165 825 719
412 909 208
545 772 848
340 16 172
670 571 132
698 110 578
313 543 657
268 106 232
594 47 612
639 249 935
572 141 657
291 356 124
924 68 632
578 150 387
179 347 864
742 466 761
180 903 494
276 282 60
183 493 997
195 611 665
216 355 697
272 429 614
368 160 638
282 745 729
805 97 666
3 697 146
631 443 22
945 219 407
691 134 537
427 488 475
449 226 620
626 675 800
536 109 939
82 305 269
217 336 941
201 86 932
946 680 283
785 216 131
102 316 989
942 828 722
33 207 100
427 752 875
323 758 171
370 194 507
19 131 719
931 649 875
49 679 966
843 684 915
420 455 168
790 178 207
11 910 564
521 938 744
786 547 347
366 346 841
599 322 315
590 313 530
172 227 936
211 349 105
35 90 428
356 873 795
32 399 337
921 364 690
268 659 61
880 861 558
413 747 833
336 397 728
13 491 674
722 571 862
418 617 11
434 394 314
835 423 426
302 294 379
500 862 452
180 897 303
386 731 461
672 67 507
343 538 996
18 100 536
596 846 212
816 504 495
219 139 207
440 879 942
420 278 989
728 380 1000
259 71 980
141 494 676
700 205 761
547 937 877
303 341 772
328 555 152
706 43 724
149 420 23
567 209 952
451 15 711
391 744 645
146 297 150
448 284 829
136 483 23
465 620 558
41 652 429
110 317 472
321 742 207
882 765 856
870 690 249
282 184 200
544 445 472
216 281 297
209 555 153
929 893 753
158 33 539
495 383 857
752 550 179
878 712 204
81 714 250
846 275 113
643 417 782
159 643 431
41 823 395
105 160 22
515 747 715
29 672 103
770 311 50
582 899 567
510 220 422
508 12 392
648 729 938
