8311 24259
6894 1278 351
5905 6218 -702
7414 2887 453
5139 7920 -971
1610 630 -629
6232 4413 -571
103 2758 -99
2426 1290 965
6763 1086 270
2304 5272 352
4503 8295 -17
7903 1073 -1
3925 7950 -867
6937 6842 967
4439 2104 569
1646 4536 -542
1099 7421 -252
6227 3250 204
6091 8113 -682
5609 4733 870
5730 4353 291
1213 3792 -748
4456 6132 -258
6376 3425 143
7606 679 -848
4961 980 -669
2200 4479 444
4415 3178 900
3569 7834 656
5121 7608 172
5033 1359 558
7599 7607 506
4231 808 -647
6775 5801 -328
4954 4818 -778
371 6219 899
524 6329 613
6061 4791 -973
3130 7593 -158
533 7215 111
4437 7427 -175
3063 4844 983
1160 4510 -98
1733 4554 -63
3605 3758 -246
3159 8011 -587
8084 2329 532
1978 492 -741
956 6626 -883
2933 8238 -765
8232 296 -506
7191 4509 -761
7386 2109 653
6795 2012 824
3060 7359 745
6170 149 275
4187 2598 -276
5942 5390 111
4268 6254 262
7802 6390 455
4973 1099 -150
5616 7266 299
7874 2606 383
3985 5226 -354
133 6166 -785
7547 7866 -177
5989 5550 154
6146 5302 -18
2989 7522 752
3399 3438 -897
6530 7824 -236
6517 7061 525
839 3601 -426
8033 7528 886
6728 4223 -720
2936 5238 342
5171 7398 183
3802 2134 -766
1939 7083 145
7665 96 825
4385 4801 711
263 4844 -154
4298 7064 -642
1757 4356 491
2619 5835 -679
2316 3608 -928
3703 8019 -20
379 6579 753
1612 5474 -758
1282 5929 -596
5194 4759 326
4030 905 248
5146 5185 -808
7011 7140 -730
613 1734 -46
2266 4393 617
5323 4230 264
6486 7122 4
8272 6075 511
400 1094 -427
6144 7964 638
5106 6484 -178
3714 5444 -489
2003 2509 943
3004 6806 -523
6439 7826 971
6032 5382 -920
7915 872 -566
8140 6974 147
2621 4725 -237
8056 1776 -649
2298 4448 -605
5301 1623 63
4521 7397 965
494 410 507
4656 113 -622
12 3109 245
3792 2135 28
6780 3647 636
1775 3426 538
4061 6982 999
1598 3652 871
887 6709 786
611 5741 61
4907 871 -983
1567 6772 -217
1659 6673 -600
3860 186 614
4834 7005 690
4629 7544 827
1190 6566 -921
5774 5172 563
1988 2495 190
333 3620 957
1199 7829 -693
5727 822 -702
547 4465 -917
4245 7087 -66
2783 450 -570
6655 8206 591
2442 7594 213
325 738 -111
2844 1196 -816
2308 7029 34
5279 7169 -502
2041 6347 -416
2107 4722 -362
1283 7132 -131
3447 2763 -809
7011 7238 -865
1158 321 304
3157 6508 -372
3187 207 915
3478 5655 116
8065 8203 -828
1540 7593 -991
2593 1877 -489
1128 3852 -53
1425 3327 128
1110 6882 -773
2862 7424 -808
4413 1464 -688
7302 3302 843
5642 2108 587
4974 7193 655
3247 2713 -758
8108 5497 -823
1820 5587 -265
8177 4496 680
6502 6662 -149
1851 6867 -216
1559 6500 -224
2526 4096 472
5063 4147 -309
8013 1487 -197
8156 1645 -269
2323 5903 -680
901 1417 -898
8147 4073 285
4547 7881 -314
3066 4425 796
5591 2000 -974
477 6070 -899
36 5758 21
5952 2707 359
2496 7391 756
199 1146 300
6359 3191 -628
8168 5977 -137
4594 3690 407
6008 2288 -929
6847 3799 -169
2552 2954 -226
377 4802 933
1689 7966 846
6133 2667 834
2826 4332 476
4641 1509 678
7156 6383 -947
2788 7983 -462
3495 413 187
3215 6130 -159
2933 7864 159
2744 7063 2
5629 1946 -963
3951 2918 869
5939 6378 358
6362 5584 655
57 2286 410
349 6457 60
4926 3694 -741
2930 2325 726
8214 5059 -81
3002 4627 970
5732 3102 -831
4059 1837 -637
7047 6267 50
230 3045 770
6586 3770 707
6336 2920 610
3841 2924 -911
197 5018 -509
3281 4535 70
2425 4396 -400
6691 732 -272
4070 4190 336
2887 6420 137
1311 5061 -463
6795 326 -126
5982 409 993
3293 3219 -597
5843 4909 -591
664 4075 -107
2888 8174 358
4931 3133 345
4815 1931 -573
5120 3693 -850
5296 3246 -884
586 3222 -241
5784 6318 515
713 4583 683
5352 4996 739
6580 3041 -996
4278 3438 -319
965 4428 -552
6323 3391 266
6004 900 995
7729 308 292
3538 717 -141
6215 979 606
4008 1034 -413
6707 3834 -948
3904 1357 -810
6822 3237 988
4808 3792 389
1184 3583 -440
2258 353 335
679 1 -380
3416 5330 -435
7897 3318 839
6595 8026 939
5089 6365 887
2057 3334 638
7038 3796 -837
4520 3565 -375
3924 6405 50
489 875 -72
4207 7062 28
2858 299 239
384 3028 567
6693 6246 513
3730 3357 440
4848 4161 -887
80 4398 -843
3813 35 -366
348 1537 -658
2318 6423 -188
5886 3282 -959
1968 360 -500
2549 478 -759
3913 5075 -585
1113 1779 517
5421 392 -732
1413 996 -836
7336 6550 -662
7900 3033 -9
2895 4444 514
513 5326 251
1902 2692 -415
1708 6390 210
5801 6711 -431
7753 4735 -735
2503 1576 923
3670 5577 -75
7469 979 -707
2802 1909 811
4767 3797 -624
2141 6051 553
893 4824 987
4980 5052 -564
7169 125 222
7897 5276 -721
6945 1562 650
3844 7694 614
2820 3297 867
5179 7735 307
660 5417 -783
7698 1422 219
1465 1509 -58
7513 1424 274
4573 7682 -289
7523 5610 -880
7839 8032 -75
65 2488 402
3075 5138 242
5592 7714 122
1296 5934 168
8198 4488 232
6760 6184 -972
1628 4293 665
999 3540 197
1620 5170 977
5889 4115 -771
4298 2378 739
1130 7422 834
1275 6418 -759
4213 2738 -261
6952 6703 451
5238 6676 892
6308 6178 -296
6314 7981 -806
2690 22 636
1365 681 -402
3578 5083 -22
1896 1000 -706
525 975 -717
237 6156 -950
6347 1791 539
12 747 -441
3260 5006 -183
1807 3250 429
6681 7832 959
1795 1094 514
7409 4164 555
7624 5884 -602
6348 3874 -264
5597 635 -823
6746 7018 -437
6131 1023 -726
3881 1030 267
1735 6081 -700
7048 1737 -679
6462 4550 120
6267 5093 -995
8272 7676 401
842 5301 -395
4662 5691 -759
6396 2966 149
6832 66 -158
4377 7411 -59
1969 8281 -921
5447 1151 92
3209 4727 438
4725 4066 -231
707 3837 -672
5913 5229 929
6615 5369 -206
5453 2380 -92
4726 2325 869
8188 1528 -621
3797 7985 -186
7896 2220 605
113 1224 -671
2118 6095 260
3013 5985 -150
5783 5582 -280
3673 5486 -822
3319 4825 853
667 1424 -955
3011 8103 -703
6844 6798 -647
2387 924 -293
4061 209 232
1352 5244 487
1740 4282 934
7061 1964 930
1495 6683 -346
5650 2862 -567
389 5095 863
5005 8259 -256
6287 7126 -434
6798 6843 -454
4910 1254 -394
5483 8015 497
6204 8129 585
1338 1435 462
2966 6960 216
4214 358 260
4276 7783 -937
405 7754 -643
5452 2079 -86
7810 7730 288
1510 7339 -386
6584 5731 366
5171 6180 -89
3498 4534 763
5834 1414 1
6911 4622 -624
3800 4968 -191
6015 152 316
3993 144 85
1497 2128 -564
614 7488 -515
4899 4039 270
4168 801 -295
1094 11 167
7718 6292 -495
6021 8062 -837
1831 7881 862
5985 3338 731
4286 5789 -484
5571 5189 -241
7699 4664 -718
306 4530 -170
6463 6531 254
6656 6906 111
1391 3455 917
7895 581 -727
3158 7899 997
729 3896 -373
6434 1372 618
2436 6501 -587
3664 8288 490
563 2197 216
4628 4725 -914
1974 1858 -899
767 150 -683
6409 7870 611
2254 4029 96
4114 555 -543
1019 405 -563
1642 1130 41
3243 6128 45
6112 7959 -208
5534 1066 -191
3883 5479 -720
7871 7295 800
7994 736 524
3110 1207 940
1574 5222 -209
2528 5882 -205
6667 1831 -179
304 3203 -284
3993 4788 250
5157 6369 541
3418 6481 959
3146 5519 758
3280 6752 637
798 5089 -76
1251 8306 -750
6373 4146 -646
3344 5617 -995
1844 4110 913
2003 2169 -243
3493 6306 932
858 6832 562
3912 762 60
3425 4994 -92
733 7819 25
5936 109 -667
4315 5567 -958
3957 6562 592
3989 7581 -965
7143 8078 -98
3201 5847 -342
1451 6128 720
7169 405 -410
1108 5072 -166
2875 3554 -988
65 8082 -60
1502 4617 -183
2729 7545 550
1829 641 -501
1696 6198 405
2280 7044 -255
6274 3791 508
3516 2462 329
2756 946 -656
948 7719 440
5667 888 921
6258 3647 328
7242 2612 -571
515 6600 791
8109 719 -772
7816 4788 -855
6945 1465 523
2500 5229 4
1713 4243 301
6222 3009 447
2459 256 -982
4319 7913 785
7779 46 -370
7080 2239 -371
7507 5602 -900
81 7607 -381
4516 1728 620
5408 4916 -24
7898 5073 -422
3910 2901 259
1780 2651 685
5355 982 -234
8224 7396 457
6401 3522 -606
3530 5505 378
4779 4119 -207
4803 264 -551
6121 481 119
4654 5625 -60
1877 821 -348
2269 2510 689
4460 2736 -172
878 5954 653
119 5514 428
1421 5382 794
4420 5369 -986
4348 8310 -93
4787 2387 -71
6910 6803 -773
1441 2862 -452
1775 1438 90
2551 3475 873
6688 6344 764
3709 2262 119
6017 4627 -655
6990 1195 132
422 4396 86
3432 3169 -776
2916 6565 -537
227 7861 383
1327 5982 -783
7221 4140 915
1055 2554 -290
3596 1684 125
7104 3125 -733
5230 2002 -785
5452 3672 -606
2127 6795 702
2625 681 587
7391 6987 -710
2441 2024 -348
3261 967 619
7210 4444 371
3488 4035 -965
3240 1312 -16
3766 4398 -552
5877 6093 884
3477 7599 499
6887 123 699
6160 3523 532
7646 6952 810
2952 1050 -103
3779 2444 -613
7192 8279 -755
7950 1293 853
7447 1067 -393
2921 216 765
7338 8266 -354
1533 6688 40
4113 2368 -690
6732 3312 -736
5041 2730 -750
592 303 -541
2854 568 -286
5022 3820 124
4932 1555 121
7662 3543 510
5695 1707 -729
2235 848 66
7530 3485 -382
7547 2424 889
6452 4867 -20
3431 773 167
7523 1033 -176
6471 6321 259
5936 1673 107
4839 7329 -812
2049 6680 -12
5196 1630 -712
3605 3776 -597
792 2899 -983
5213 7465 907
3224 4020 -757
6520 7945 540
2480 2404 345
7927 4206 114
7279 940 694
1217 3762 -37
5093 4820 -675
3633 1309 -664
966 1777 -955
7786 2178 85
2328 3576 231
7755 697 -118
6042 1530 -985
7231 3031 -21
5215 3501 -360
5861 1838 629
4356 6136 706
8227 4697 -250
365 6109 -964
2152 5147 698
1162 5369 998
7106 6510 -934
380 3794 -224
2761 4995 470
8021 3145 797
5103 3206 -809
8271 8069 964
5626 2523 75
7420 4883 -587
2347 3941 910
7532 6069 318
2737 6443 -533
6835 3275 -64
5812 45 136
2269 6833 -174
3741 7788 279
459 1834 638
4996 5825 -862
2430 7268 -168
2993 1579 -6
5041 1385 -776
4144 5644 -941
2186 5775 29
5162 2111 886
895 2992 810
2735 3500 352
897 4537 -518
5804 2687 -615
1012 900 54
2471 2381 320
1203 1838 474
3390 353 39
1419 7625 -597
7124 1635 995
3023 3181 -115
8254 6177 490
7456 5022 -639
6238 7826 806
5441 6943 323
5667 7834 572
2916 2013 328
4286 2378 704
1122 6305 971
7581 5132 -828
2288 5082 -399
5379 6989 -423
132 2204 594
7423 6268 43
4667 3258 -760
3390 373 866
3725 7364 -536
6779 3196 456
2974 5576 938
4153 6939 149
5715 33 586
5054 2495 -312
5167 6804 -560
3835 3483 -161
4893 3094 -675
5182 3910 92
7639 2761 5
1851 7401 -750
6381 2737 -590
725 4557 963
5157 1626 276
662 7611 334
1626 3939 -645
1657 485 453
7866 437 -146
6661 2601 -992
6810 7081 -322
1745 3478 -739
2656 3994 -658
137 4721 -692
5603 4884 -246
5388 4872 246
7091 7465 6
7078 3632 902
7896 1805 529
193 24 -879
1300 4788 418
1546 4561 -19
331 4283 -604
6899 93 -56
4912 4644 -725
6444 8044 505
387 2217 498
7249 1356 10
142 7655 251
594 1938 -26
8138 438 731
7460 5638 -280
839 5162 837
6617 7963 -742
797 7147 -459
3272 5315 -910
3953 455 245
5225 1813 256
2553 7873 -263
7472 4994 -266
6789 1401 -447
7457 4885 -830
5360 2046 874
7808 6340 -761
7038 2507 674
2032 6351 804
6491 2596 578
7809 2440 -548
8271 609 -57
6374 6356 -719
4963 1650 49
1360 5529 -927
4910 5264 -247
130 2196 -558
2754 2353 -483
1969 4209 -141
4165 4091 -885
7940 7717 291
4847 2876 831
2829 3840 -176
3070 6690 354
7485 4476 -874
2555 4568 784
1385 7510 216
3628 4213 778
3017 291 -522
2028 1802 -347
5549 5505 -869
232 558 -348
1966 2492 -194
3828 2461 -87
1986 512 -411
6605 6376 659
6401 2209 -951
6792 1209 255
3838 8294 -577
8197 1343 -693
80 5272 604
5148 4274 -281
5368 4784 263
2960 7266 -776
8224 5728 -31
7171 1461 168
5273 4967 -119
180 2155 -898
1580 784 -504
6744 4266 -330
755 357 -104
6883 5159 258
7995 6262 -720
2584 5947 294
2677 2038 -591
7372 7669 231
1392 7187 673
4028 3563 -479
8264 7997 -561
226 5272 -529
3406 6417 -709
7202 1089 -216
3560 1900 239
4518 7468 286
2868 2821 -103
6792 3932 465
7274 6634 36
2048 3455 -622
7982 1655 -867
6839 6465 888
8227 7159 579
3425 6477 188
5484 1879 250
4251 6412 265
7551 6524 947
2966 6777 855
6097 5920 -406
4491 2721 725
1125 5692 -429
5485 7560 954
3493 1896 699
2804 4993 -403
2328 7814 669
6678 1339 -677
6590 2189 -818
6893 2428 503
5005 2438 130
413 871 367
7221 3378 162
4744 232 826
2600 973 814
3478 2878 -802
8132 3548 267
4390 280 -450
3380 246 -281
7221 2955 482
2454 4594 -94
3950 6676 -111
2161 6531 206
3020 1410 710
2104 784 824
4521 2920 -97
7402 2245 408
1301 4461 337
2133 7461 711
3067 1236 993
2780 5415 -54
4489 5413 137
6107 5708 -484
2670 6035 -522
3704 595 31
1280 6765 966
3333 2058 -293
6345 3528 324
6682 7765 712
1402 6533 -406
3781 2245 -994
7110 5471 994
1844 7381 -435
6310 8282 590
2680 7302 -230
7078 1766 822
4167 4038 148
6334 4901 -981
7196 4190 794
4107 4079 940
4977 1209 753
5568 1566 114
3169 2025 596
4293 1105 -147
5985 2172 -786
51 3321 -54
1539 4335 448
7934 5904 497
6207 3673 -340
3872 2866 -9
5440 889 500
1222 5702 329
984 1083 173
6609 4938 -399
6674 7091 216
8199 4713 312
1379 2854 198
1535 5336 897
5020 4304 50
7806 5123 -825
7336 75 334
1075 7022 421
774 3782 -850
3047 4712 -76
7041 2731 286
5013 2902 -129
3295 6817 -712
7333 8035 738
4742 4730 191
3407 2595 811
4746 3587 -687
1876 756 188
1143 1256 933
81 3248 -614
2291 939 348
7349 1576 930
6992 6913 -823
7594 6747 962
2662 6529 407
1911 1045 302
7075 2605 -334
2137 5043 865
7889 3159 -458
6322 2894 539
4487 50 613
6807 2639 -858
4863 5747 442
4090 3161 -482
4133 7591 631
4656 5884 -482
4499 7100 55
6827 4742 711
6997 4883 -474
8037 1030 -916
754 4865 995
2767 3610 768
7853 1513 704
4828 6012 -638
1772 2946 185
6567 4203 -100
7761 1887 -829
2338 1558 -871
8059 4822 653
3558 6795 986
4972 3569 209
5764 547 -740
6952 1436 -5
4858 1329 -198
6688 102 -9
4617 6231 430
628 4417 459
2531 7299 -652
1141 2349 561
6049 3266 -633
605 7822 404
467 4006 -863
2100 3167 224
6748 4239 -598
5556 2210 574
4395 6087 -854
4932 2020 -127
5032 2502 -19
4892 6537 624
867 403 -733
5285 7638 122
1158 4074 -791
2757 5574 -316
3479 4891 -980
4266 7772 887
7305 2182 85
6477 5336 -202
6422 6430 -748
3596 2228 -829
4752 4384 962
3787 662 636
7051 4497 77
7933 3386 469
406 4928 -386
7875 6679 -735
6542 5766 -182
1683 6223 10
39 3606 -503
6893 7463 645
7984 6098 -320
8148 338 -542
7115 4573 -702
462 7765 -839
3533 8161 -230
1236 3393 -216
1618 4749 -349
6740 4777 346
1 6365 184
2824 217 -65
3141 5294 -117
6205 3148 284
7046 3882 634
7131 2017 228
6066 3328 -213
300 5097 -707
453 5218 -317
1272 4126 974
4387 1801 -200
236 661 -43
4706 5797 890
8196 7831 -820
6479 2416 -56
2837 891 838
6506 8040 950
5638 7575 -939
2048 6733 242
844 6651 -88
1151 4021 -710
1393 2873 -526
6556 8030 -226
2015 7924 738
6980 6797 -984
8178 7510 -367
6208 3190 -451
1342 3640 -41
7216 7610 -515
6900 3868 711
3012 229 -530
2263 4370 -974
6845 4343 -819
4329 1391 964
3409 5264 260
6447 7648 -611
1669 8181 -743
1351 3659 -719
6619 6066 473
5113 6802 42
5452 5371 -867
4827 2049 -779
6259 7996 694
1223 6982 -997
3735 794 720
6208 3716 254
2688 3173 864
3717 4042 650
2348 1029 783
4220 1202 -50
5544 4190 -853
3379 2220 -367
4605 6560 -58
6982 6793 -28
6384 5802 -172
1692 3529 398
3979 1725 34
1865 2367 -359
2098 1720 140
7673 779 208
2878 6635 414
3856 4303 70
4392 598 -659
6762 4324 -281
6221 7901 -859
214 5027 771
965 5165 -800
5257 5578 136
1093 2432 264
1248 2681 197
2255 2910 342
1135 6648 -353
475 850 882
4193 1665 327
2003 6470 -669
7733 6054 367
5557 970 266
4066 5122 928
3626 6259 374
2216 1942 -99
7362 1114 -793
6987 4298 295
7852 4622 64
7752 2760 -486
7492 5440 513
4048 7667 612
8069 4309 285
5294 4919 652
6771 6595 120
7715 2363 942
2220 3858 -438
6575 7564 183
5714 4955 833
6800 491 -46
5962 3448 104
4921 7120 792
2240 5921 -338
214 3990 230
5788 2585 928
6980 7912 -821
3839 6881 77
3490 317 -66
5273 3459 764
637 4103 -995
8282 6868 -427
6739 3427 -582
668 2378 459
3728 3407 -875
1862 4411 -483
1876 2184 -811
7152 2529 719
4438 1332 -845
6514 2183 -515
1318 837 -44
7068 2143 -758
8147 7697 -83
5964 2587 319
6952 618 537
7146 551 -490
6095 3410 761
87 1788 -243
4219 7724 163
6727 3359 -439
3362 3787 -525
2931 6622 336
6664 2308 -209
6850 4074 -222
454 707 -879
5847 7100 103
1778 3357 747
4616 7044 356
5392 4962 -628
3579 4535 21
5264 6448 -710
93 6609 -929
4882 4768 -60
5974 2016 -531
7145 3678 180
1178 2051 -399
5842 1310 854
3188 5652 -566
2754 2464 143
6744 6263 -817
8159 8202 -71
4539 678 208
7203 7280 14
6315 3453 -52
2443 1060 680
5758 5310 757
7448 3067 -820
3250 7549 -721
7267 5477 480
2797 5081 -81
5479 6891 730
643 2517 69
8204 4841 897
2382 652 909
4564 4 -61
592 5203 594
2868 5504 -639
1334 5722 680
6209 4600 -215
806 4917 -754
2352 4184 611
4537 5976 699
6247 5448 810
5855 7868 -323
2598 108 -71
2306 3408 958
152 7177 -692
5087 7490 -330
6918 8204 -656
4225 5310 597
8293 6067 -539
6035 4570 344
6353 8214 697
5445 630 -61
1052 2444 -41
76 286 -977
1021 2302 767
95 430 -64
4603 3139 441
5536 7876 -418
362 4336 -524
7368 5554 -265
5308 699 -511
7095 1449 262
1137 1056 3
6707 7041 417
5306 3262 456
3702 7879 69
1209 505 -959
2690 217 -421
1071 3087 -270
6611 8116 102
2761 4996 671
7273 7580 -835
6782 4263 211
7152 4498 -664
361 3000 363
6954 7215 799
6302 8275 -811
1059 5915 159
4575 201 -20
4536 1050 746
926 6222 526
5410 2855 -149
6052 5842 -326
4197 250 -70
3034 7112 984
6406 3669 964
3778 6131 -678
3218 2565 -626
601 2104 -207
478 1970 253
3355 4150 939
6684 3440 -425
6509 4900 640
8095 4591 747
2067 7549 -251
5665 619 371
5036 6547 -595
5519 3663 -142
738 4629 -501
7563 464 -12
2443 4911 276
7921 4055 275
8214 3915 -107
4637 2164 133
994 3394 -259
2351 8081 -770
1033 2155 896
5019 2735 299
7208 4487 215
2200 6856 -518
4047 6953 -448
3341 4536 102
5457 431 -60
6699 4008 181
4856 8007 -998
856 6252 -301
5746 4939 385
4245 1382 246
1763 3797 283
7381 7057 -953
4481 4394 657
550 4019 -541
4918 8041 -858
33 3606 206
7584 4649 -891
4641 6385 879
6805 5374 -923
8238 3063 979
1549 4420 708
3902 4307 -491
2769 698 -380
7593 7582 -240
6328 2673 -957
588 1239 -756
3834 1380 -836
5143 6436 -455
7126 3420 297
6733 1087 -76
899 6909 -535
1205 1983 888
3727 6087 -484
8109 6982 -144
157 5921 -704
5219 5127 551
3509 7117 404
2504 5799 593
7171 3878 264
5641 7967 691
1072 112 -921
6413 6564 813
3727 3944 138
7911 6123 296
4627 5237 -858
1435 7357 95
7058 3370 578
2717 4749 968
960 2262 -959
4315 6194 -797
4231 3099 411
262 6530 212
3693 6608 -378
7261 5322 -800
683 2311 550
974 3923 834
38 1824 -362
6855 3547 -317
2641 2 780
6416 3449 410
112 4376 634
2753 667 502
1953 3410 655
4272 5997 467
2869 6201 936
7497 7397 534
8139 6984 -904
3720 3072 -158
5155 2674 273
5104 7506 38
4582 6703 -718
5944 7584 -300
2100 3522 -901
1362 5204 -28
2809 2417 -115
161 2636 -514
7743 2958 370
6664 1320 648
1839 6191 -115
5493 6223 584
2047 2563 812
6063 1404 -44
4955 527 589
6605 7296 417
7041 3647 5
8070 1230 -969
2089 3836 203
4853 8181 -98
928 2156 72
5699 8096 466
5474 6499 21
5234 1202 478
5633 5323 -68
2386 3047 998
3291 8077 -266
1868 5599 -886
5494 2982 133
648 6390 -608
47 4346 -303
4012 2337 65
933 1287 -618
3439 3929 564
7659 5658 150
382 707 818
3145 6017 516
5460 6568 -410
4907 3098 213
2901 2323 879
4255 5991 456
7178 6383 -495
2437 4629 591
533 4773 -206
2301 923 -16
5650 5281 251
402 5924 -145
594 5385 -947
875 7261 -762
7661 4941 226
4828 4027 390
2039 2947 -840
2553 2009 79
5683 5892 758
6218 3502 452
2370 7674 690
3971 2524 980
8287 4064 -64
3505 2376 -149
4787 2428 678
7123 3378 300
3013 4669 -129
8042 3255 -119
522 3220 704
6135 4888 769
1086 1234 115
3154 3309 -29
4634 6146 -281
3046 6390 599
5832 5565 565
6071 4561 218
6611 6624 984
3123 6951 970
2044 5345 -719
4423 7848 -490
6064 3571 -332
1436 4888 -762
198 385 -768
8113 4056 176
1734 754 -569
5945 1116 528
2144 1697 -831
2947 7134 310
6637 1002 -87
1401 6145 -310
4280 5354 -319
5479 5628 86
6901 7533 -581
1344 4276 -857
3337 5063 800
3630 3137 584
5669 3491 757
5770 7498 -208
4365 7546 561
3199 7098 418
8291 5653 -32
5336 1655 300
5030 7545 -941
2700 4170 605
4348 3054 573
5728 4303 757
7073 6422 271
3875 2111 -523
5201 731 930
7107 5229 -455
3036 6256 -117
1398 7668 496
7924 4622 537
1731 4777 -276
4951 5429 151
6430 1608 191
6677 6885 341
2625 2699 627
3752 3407 140
717 4256 -108
6968 8230 -840
7463 5332 938
2514 3558 962
5036 5879 678
6565 4563 -263
3884 4700 -651
2901 3993 -421
2225 6048 548
7433 6128 -474
7598 2131 533
2754 6613 -708
1809 5515 251
1982 5078 954
1783 4285 474
6523 809 274
5301 3738 -131
2756 1345 -869
5077 5331 -317
2173 4879 952
2721 7734 -798
7569 7147 -774
1293 2914 880
1157 6662 138
7652 7452 874
7948 2279 520
4394 3670 203
7554 2554 415
2800 7697 -422
4717 4507 -837
3293 1485 -893
1224 5690 205
3632 3078 -626
7453 2681 492
7853 4002 -549
6938 5768 -735
2374 352 419
1848 2538 -247
3798 3828 348
1009 7578 568
5903 637 180
3443 159 -423
236 8083 -313
7733 7652 154
3922 4363 -251
1541 1419 -988
646 8162 -790
5988 6916 226
3252 3100 302
5228 7742 -66
2565 737 -93
7062 5453 -771
6955 2595 622
6257 2081 -840
3900 4564 -804
6880 2787 698
317 2920 -462
3364 6828 326
5957 5024 606
3079 1131 899
7292 8030 -875
5073 2968 162
6432 4519 641
2471 594 -933
6774 438 -895
1799 1537 928
7047 2177 -206
5999 6379 -719
5621 3280 -978
1859 4801 946
243 988 -745
7915 4027 -975
6655 2126 -529
932 3542 578
3918 7822 -957
5319 6212 -875
3106 1931 -944
2677 808 204
4210 4981 -666
459 6958 -34
5910 1328 -867
7992 2164 -629
4643 2774 -389
2408 6960 765
7475 1821 284
690 6076 -844
2324 1873 952
89 7778 695
8124 420 -87
1251 2944 -677
5290 7777 -154
5104 6307 -419
4794 1738 -408
106 2850 -155
6145 2709 409
2181 6983 -269
8030 4097 833
1320 4875 253
1916 2053 -640
7201 6986 -604
1933 3807 854
4154 7936 -192
7617 2414 664
2378 3894 -416
3419 4370 -841
1415 1295 810
4275 5760 -274
2201 657 621
4103 3593 -391
4505 498 -384
7925 1927 -256
766 1870 809
2221 1749 304
5370 230 225
7621 1726 132
5841 3206 101
4100 6401 330
3195 7951 976
4978 5547 779
6887 7461 570
4359 491 309
2705 7793 -570
7568 6609 -132
2611 7572 -641
6952 3168 -683
7992 7634 530
4611 130 -606
6365 7262 -753
2680 1433 693
6988 5848 -621
